1,13.825841320868,1.00626617298764,-0.512597357520361,1
1,16.3032857662001,-0.858106585540779,0.0974031174877899,1
1,13.0967294684197,-0.90759065360715,-1.35678875431834,1
1,14.145332089135,-0.641337090171659,-1.37648636775931,1
1,14.3035182975788,-0.0296967295580392,0.0731105388454794,1
1,15.2961037182112,-0.0412624771505879,3.37498774642915,1
1,16.8711030795617,-0.74639882785584,-0.0424361497211159,1
1,16.0755241118575,-1.99949188272122,1.11310975640721,1
1,15.0751630971725,-0.0748005851072104,1.2552928127132,1
1,14.6513257643859,-0.980737974827275,2.01929963790522,1
1,-14.2459736221248,0.155055836924017,-0.350009582373941,2
1,-17.2090643339324,0.721057088317346,1.7636425574552,2
1,-13.759653960487,-0.354692477054657,-1.0195478420848,2
1,-15.3357424214211,0.541420334606819,-0.635034284303696,2
1,-14.3791484756298,0.188166593837424,-0.201208933678118,2
1,-15.4717094594397,2.74339089853277,-1.14474069012613,2
1,-16.6139730649718,-0.607512438035868,-0.622982655803276,2
1,-15.6167480592524,-0.11124195083009,-0.149834501012741,2
1,-16.040122028354,-2.17287737357882,-0.556851283800692,2
1,-15.4686751086985,0.0958828861441966,-1.05664596926701,2
1,-0.0724689547726142,-4.36176419289563,-14.589241137749,3
1,-0.197491204428226,-1.91506746307541,-15.7658371638052,3
1,-0.432366943139433,-3.9889271109238,-15.1110758817951,3
1,-1.41763431199751,-4.4442151259061,-13.9762551188749,3
1,-0.323675905754694,-3.30654165465877,-14.8293781172586,3
1,-1.35736764513506,-3.00324579351355,-13.5775770806285,3
1,0.294076344978799,-2.3268467814894,-15.0315787090932,3
1,-1.27134098632097,-3.63410118474718,-12.5728832150117,3
1,-0.186773530356826,-4.9911524659097,-13.4222670919191,3
1,-0.155745518113795,-4.31266123374553,-12.0050297878694,3
1,-1.37601344160077,13.508402261361,11.4865647919032,4
1,0.103802429901172,11.8890119679569,10.5271431232346,4
1,3.40943851090854,10.5204743388303,10.3388363894041,4
1,0.661789837881273,10.6798841939162,9.6357930479341,4
1,1.16600777478622,9.74134113724095,10.3555297562227,4
1,1.10062672060525,11.8624093779238,9.61962613359437,4
