% 1. Title: Test Dataset d8f3s2

% 2. Sources:
%	(a) Creator: R.A. Fisher
%	(b) Donor: Michael Marshall (MARSHALL%PLU@io.arc.nasa.gov)
%	(c) Date: July, 1988
%
@RELATION patternMigration

@ATTRIBUTE a	NUMERIC
@ATTRIBUTE b	NUMERIC
@ATTRIBUTE c	NUMERIC
@ATTRIBUTE d	NUMERIC
@ATTRIBUTE e	NUMERIC
@ATTRIBUTE f	NUMERIC
@ATTRIBUTE g	NUMERIC
@ATTRIBUTE h	NUMERIC
@ATTRIBUTE class	{1,2,3,4,5,6,7,8}

@DATA
12.9928430910441,1.33381977081042,0.272230027941521,-0.576810102517933,0.0118187398646697,-0.105935177753064,0.00495205489780287,0.362558813751865,1
15.1448753532208,-0.383319514287111,-1.80881256768927,0.472803725824794,-0.460147854973366,0.680107155598417,2.25413062050435,-0.0622157224441013,1
17.1091450380486,-0.30666997409098,0.690910076318651,1.84545502314247,1.11375953921266,0.0881920145325227,0.192831778044932,-0.244766404197759,1
16.3519188966589,1.7676041903097,-0.956571245951324,0.405266254593165,0.817494903847649,-1.78247222059313,-1.6029091711983,-1.42666002733679,1
14.7994516455995,0.643574754708897,-0.428575255731657,-1.29790935309547,-1.95455992082574,-0.362269017659842,-0.583057725226103,1.4075202821835,1
16.2097874545858,-0.399656827471569,-1.14460362436485,-0.680892204809747,0.0505558900613601,1.2830551152196,0.584376627818887,-1.0580359927033,1
14.4684446948746,-2.40041827466872,-0.786080247024096,1.1869282084277,-0.0629724200452051,0.872545502695797,-0.515937971777592,0.639582379571259,1
14.9234244779873,0.454669944212974,1.69648503452346,1.11740825145471,0.94127622048368,-0.20484686237238,1.05935347708966,-0.881550563712221,1
15.7787310829689,-0.968244451808623,-0.252665063924506,-0.507527138427272,-0.181412126759542,0.31841112822494,2.1730751236002,0.38253955643813,1
14.2739384438492,-0.0504273575540088,0.0687219470771308,-0.861257202408735,1.99227876053272,1.37761467676677,-2.13536049335403,0.364983487884458,1
-15.756942783947,-0.6367894693271,0.152070633705529,1.83472047278088,0.528743680103439,-0.535677963768201,1.46501668607354,0.693852173054469,2
-14.8778824832298,1.37146873240115,0.578153379711297,-0.0704622395463637,0.356364566268264,-0.05781600693441,-0.179343231178679,1.54485557736042,2
-15.5365677153725,0.104601054950399,1.27268444865144,-1.49634824402244,0.195663862764473,-0.00830367045878189,0.0455896183336584,1.51128651620331,2
-14.1233360840811,0.255765511757123,-0.415657409932557,0.325263356876123,0.936792530799425,2.49710706331355,-1.9023583842148,-0.525782535579528,2
-16.1349159804385,-1.22538959908534,1.13743092902665,-2.48191959497293,0.8644265106777,-0.185352269028318,0.0447012294315826,-2.04356663492656,2
-14.6685175621561,-1.29474669211048,1.10942314466092,-0.573758373990993,0.525590996650676,0.31923346346551,-0.0444405420021785,1.35099961542993,2
-15.7211298572637,0.211642132100913,0.0134588878793311,0.0566434618204066,1.28990428663555,0.91390875068125,-0.0359088261564866,2.33004365985511,2
-14.3876342782132,0.628937136498364,-0.330508609575858,-0.121374264871083,0.057766089916107,-1.24288742815556,0.214543968250086,-0.968638490788908,2
-15.7668480199031,1.39503753839913,-0.132431768543995,0.00539945161576994,0.809436592831311,0.465382613122464,0.731892500566965,1.61993673443328,2
-15.2457922357292,-0.671056639130642,-1.03546750720009,1.1288846728526,1.47944243631239,0.032854560127537,0.627088109472483,-0.535551399085159,2
-1.1123273744695,-0.549479322156678,-1.56254777868285,-1.29807470230908,0.744005048115594,-0.451999824001487,-4.42691488592668,-12.2428394405961,3
-0.322676571539518,-0.438466714363655,0.0629988154453958,1.16667998648848,1.34426003834211,0.467729938043703,-3.97258687470719,-13.3127415895809,3
1.76432690946806,0.668833446272396,0.172487449247242,-0.0670291400555094,-0.233936249314472,-0.858106561397937,-3.07077689212647,-13.336041600191,3
0.0260757845822307,0.0577373473209223,-1.39345231673014,-1.32518487159157,-0.223618346100748,-1.19918310995613,-4.11894261272035,-14.5699505738508,3
-0.668303108308686,0.795667831947944,-1.8108812124715,0.725434131763155,0.656442686919209,0.919414814270414,-2.17279457805964,-15.887741653235,3
0.171647179350461,0.169349228193579,1.20503652131708,-0.562898561679677,-0.687836574391937,0.0777850188761984,-4.90737400742292,-13.106295795076,3
0.185489094745309,1.43492874029904,-1.46599221820932,1.51123007499586,0.925843397526768,-0.31774524373499,-3.87448119030388,-15.3394690221728,3
1.78055088527937,-0.246936816746648,-0.117288338579873,-1.33677077403286,0.362279661136375,-1.6501746946834,-1.84516220996732,-16.4869783553895,3
