% 1. Title: Test Dataset d8f4s1

% 2. Sources:
%	(a) Creator: R.A. Fisher
%	(b) Donor: Michael Marshall (MARSHALL%PLU@io.arc.nasa.gov)
%	(c) Date: July, 1988
%
@RELATION patternMigration

@ATTRIBUTE a	NUMERIC
@ATTRIBUTE b	NUMERIC
@ATTRIBUTE c	NUMERIC
@ATTRIBUTE d	NUMERIC
@ATTRIBUTE e	NUMERIC
@ATTRIBUTE f	NUMERIC
@ATTRIBUTE g	NUMERIC
@ATTRIBUTE h	NUMERIC
@ATTRIBUTE class	{1,2,3,4,5,6,7,8}

@DATA
14.9988259454399,-0.43198256730504,1.25544070018006,1.13013999644229,1.1950371159775,0.336206009846077,-0.21350594737904,0.394745522762445,1
14.8703003169272,-0.41924116019115,0.712967454344441,0.526363091611844,-1.49329343992893,-0.319992827117966,1.98480258571614,1.56307845951903,1
15.1808240829451,0.283016025250685,-0.0421725853097196,-0.0846728631100542,0.505478874651771,0.382869864132875,-1.0888919368609,1.98646925542372,1
16.1048512177304,0.805552159180451,1.35157013176891,-1.27598720929245,0.272570700981085,0.220405271061419,-0.283022519452621,0.478122393797265,1
15.3039647756007,-0.691702590746072,-0.547029473253763,0.952060554474035,-0.312152636402963,0.805477209019969,-0.158078697987823,-0.516616904392922,1
15.2402122740865,-1.44827788939233,0.876453563281039,1.98563462833626,0.713967606303269,0.360094256026614,1.55164331769287,0.950687287217452,1
14.3354519646479,0.851042260381532,-0.811206962223423,1.47432466276036,-1.54294388518713,-0.427175716549728,1.27009403545812,1.06411765719763,1
13.4008260969514,0.577666939745769,1.5498690925318,1.01263753802327,0.642598047665195,-1.05067109734315,0.126849632638193,-0.38541876466485,1
15.0881323723392,-0.251915223100528,0.417039274218038,0.449343774229728,1.26582698049343,-0.28880498168945,0.738728717717742,-1.21306741329448,1
15.1752238494496,0.398450386382903,1.16102220415265,-1.28814216266031,-2.56536561031236,0.544262586581817,0.534636459578475,0.763902986328714,1
-14.2720696792298,-1.83462025283666,-0.791183623360215,-0.015031561786517,-0.0776147975230704,1.40659188938203,0.483669214227918,0.129610731411741,2
-15.3333860944104,-0.946582094346278,-0.114958520986526,1.92775342748014,-0.340271299858197,1.30947997034021,-0.374618409487856,-0.647025319232926,2
-14.2876257869747,-0.383837051623786,0.741621309168297,0.00744499898418977,1.14947029605806,-2.10354539956542,0.909239002051907,0.800715084945174,2
-15.929204684059,1.44312369826142,0.198621439586508,-0.0678909171630597,-0.487140914234526,0.376305012160381,-0.168689011637179,0.904635846183099,2
-15.353760691283,-0.160302094886984,-0.346685712765353,-1.05056736242491,-1.38939047935784,-1.37163663273655,-0.608369997654215,0.151314924445464,2
-14.826841557664,-3.07733366466009,-1.10084091841839,-0.312654787861481,2.49350664731445,1.93276723359661,-1.19778070332277,-0.0149516784635868,2
-14.3830147060298,-1.28631585280095,-1.68082261859047,-2.43582294136003,2.04819508768746,-0.225941616654889,0.618330522172914,-0.376170159963023,2
-15.7529770703149,1.45829668001816,0.275588477525958,-0.252256636393214,-0.162696363212294,-0.104394004408856,0.254440660947092,0.252085988592902,2
-16.6781562017823,-0.962751039862911,-1.49069100694047,0.137819372748633,-0.594163771138387,1.45623430355599,-0.0435237911358203,0.537564367339442,2
-15.0262324328445,0.555602472363639,-2.69465293901854,-1.49548048530193,0.10017852484006,-0.305828239400863,-0.951076573619114,-0.0426765321442124,2
-0.562070554857665,-0.780980795362523,1.49328465618827,-0.255092335352868,-0.326755551823764,1.35399320258652,-6.20607710046905,-14.4316257255251,3
-0.123038705915588,0.103274700517087,-0.464793748606856,-0.478795367134163,-0.741240918688297,-1.76141438880431,-3.093552268319,-12.861427327465,3
-0.334698646102521,0.0828647072561032,1.07444794782976,0.0388763670600472,0.88434179268469,-0.913429341642492,-5.43478428677525,-12.5750352982681,3
-0.320253110439897,-0.66708474520155,0.100764079101694,1.13473971801358,0.8184662553771,1.12271671700227,-4.20340396157749,-15.3745769198686,3
-0.626085832563739,0.7901954322482,1.30757721060427,1.16359012880149,1.15556614561758,-0.262489176175346,-4.20256921824438,-15.1911803800863,3
1.12916962967961,1.19736140852011,-1.42739468576066,-1.72109733338357,0.627613763636057,0.315068067253608,-4.31256451004799,-14.8190790414537,3
0.200838646955669,-0.114737963787728,1.22662341375694,-2.08988958680339,1.13885712655193,0.488323745230033,-1.52033161012501,-15.3738208917307,3
0.976057023942291,-0.540446964930476,0.945821436098771,0.635218121883681,0.585007855114537,-0.660237316066131,-4.37651080410485,-15.4396571673698,3
-0.885804547309663,2.08763325399612,0.0510194712581,-0.5896947649182,-0.363223899227361,1.80562503967836,-3.84293086914112,-15.0058580632215,3
-0.106908332267966,0.167049427893279,-1.7973197115611,-0.432547037574533,-1.08324445393184,0.165845551320816,-5.96912049367405,-14.412296733727,3
-0.232860298124396,0.33343924758491,2.31706317236436,-1.08122855494022,0.737161759119854,1.53613169579169,-12.3578258098177,-10.0857585080715,4
0.0580479378345204,-0.175817617219983,-1.76968033103361,-0.938557560528349,1.18632174628598,-1.42813365269153,-12.3159471233098,-9.10025177487074,4
-0.68356074358495,0.259789425327243,-2.02772441176588,0.906375565782728,-0.380239576286745,-1.71679513258731,-13.4442275472625,-9.84594199277768,4
1.1818257227841,0.278970652538325,0.0565661017710057,0.863471816566285,-1.54375380943644,0.527366020061636,-12.6149696001269,-11.1455597828659,4
-1.38417004401711,0.619518049827078,-1.33944835052412,-0.99044918773493,-0.423334103512467,-0.755545400280938,-12.4623747583333,-9.54045221799181,4
0.020053029777267,0.511027234611653,1.30094353788159,0.743992304680862,0.0354560048086485,0.276128140937299,-11.8750110642305,-10.8218382008864,4
1.40348985525841,-0.282418846482991,-1.22665227555011,-1.92608158735977,1.0500122831954,-1.88510806265394,-9.4659734340455,-11.1506935916799,4
-3.21727782150145,0.0505430389228877,0.955198620270754,0.0435807308364299,0.087382137756418,0.648066186122498,-10.6357518409237,-10.7978345554143,4
-0.110635618651535,1.12389302448692,0.817382604822723,-1.24152183603611,1.3670842365733,-0.885038638400982,-11.5684974439368,-9.99273406216666,4
0.930827692223753,-0.358237782212122,0.580901981989181,1.65498583021318,-0.147401751440561,0.539193027769731,-11.3974550183779,-11.7041318153388,4
-10.0689340144031,-9.12252105374904,-6.17433250472012,-4.55310999231993,-2.38668408274536,0.395313898658617,1.9914034371697,1.62316505218213,5
-10.9701049185507,-7.04304596752159,-5.09716376668909,-2.36534247317159,-2.89131584415427,2.76897987078502,2.11706003790514,3.89371222929767,5
-8.94495799104999,-7.51563488497843,-4.74547551819182,-5.16447497145756,-4.90233463459835,2.87463637479124,-1.32291267632268,2.47560297707004,5
-11.1357814491959,-7.78242965729378,-4.73657633731127,-3.86724302237739,-2.67973193282568,2.05980136948257,-1.01783921514052,3.3210447431548,5
-9.93948303098334,-7.99319053059076,-3.47349628026559,-4.09959550017543,-2.66568450912963,1.05197876729888,0.00234123493262084,1.64240976777968,5
-10.8414752134895,-6.82340099411238,-5.25787122069553,-1.84950512689811,-3.08340021071721,2.49662653429792,1.52372442609387,1.74995688231142,5
-10.2467625982095,-6.81803522613592,-6.01744231107047,-4.42750166051941,-1.80649881524002,2.55243125021849,1.40315197343781,2.02469281228804,5
-9.07685084311036,-7.17094992936931,-5.17792000721322,-4.128573088846,-2.53439217255835,1.91474728483499,-0.623803400260297,1.63634602490287,5
-9.80142173853939,-7.59341711421713,-4.52977539697788,-4.56112671497474,-2.56946115503464,1.77781606415712,0.349578251018403,1.79041976034522,5
-10.3023797533582,-6.71710513908733,-5.18359024650538,-3.71809589902405,-4.40284099914417,0.14056334783391,-0.941476818727266,3.25937094920774,5
10.5243580251037,-7.67214011897463,5.06887866006161,-4.46301293672738,1.87442647363768,2.68293758767038,2.53884389546436,1.51348097010676,6
11.6409922967468,-8.2113298969759,4.7988711275677,-4.73228184836369,2.5520582778756,1.69894018724299,1.13034542805152,-0.130635221977783,6
9.63645322640348,-7.60665430205394,4.70394507359053,-4.18792727675643,1.21714540256664,0.446764973708026,2.03409757880108,-0.0754902250595525,6
11.4083444879879,-6.27196042229178,5.44321829515883,-3.82963898920359,2.78036037111809,4.03635414901482,2.10983808777547,0.0168185472685712,6
9.3847588924917,-5.41710027898725,3.96233387229632,-1.61555206192305,3.16804955563693,0.677686842186475,3.16933590105434,1.10172420800998,6
9.3684720531995,-7.62920012841612,6.0368155342334,-3.00026388218171,0.738810095640918,3.64002560832797,2.73535367183968,-0.357812079199671,6
9.76830219473909,-4.69552582621325,6.25223333682815,-4.18804952370355,3.85398494324032,0.505867389570085,1.74395608466808,1.86853777926218,6
10.9366627759321,-6.26787225666667,6.1165761041494,-2.89458481682501,2.18528353364636,1.20716922381896,2.01505353940844,0.718894330999753,6
12.3980526784998,-6.68694887975332,4.48628711062588,-3.68532841768041,2.1791488024332,1.4791377741472,0.928801410016601,1.52996570450924,6
10.7761932305953,-7.24280887045536,6.62073342731037,-4.04906456440783,2.82131447782968,1.19652705254007,1.60016786660393,-0.0352937303489887,6
-11.0778006720157,-7.03240615908939,-3.41438284479191,-4.62967710968977,3.12631159964623,3.76649114150336,-0.19140315103804,-0.371437148479447,7
-11.4358605833869,-6.48704327885244,-5.1811529363571,-3.97978638777787,3.0637700637047,1.13253590273178,-0.637660318604812,-1.98647576431871,7
-10.1477507302982,-7.84904338308518,-4.06566199088798,-3.93551714221649,3.29641145913879,1.15752987692925,0.0839010183675751,-0.968336708640642,7
-10.736027783654,-6.19019333347715,-3.31162136119567,-2.1860415901395,2.62530135068096,1.45634066910143,0.236831619101246,-1.91718175968582,7
-9.90589084866748,-6.08479890243733,-4.60259672018563,-3.19898627810393,3.91314845015556,1.06589104576659,-0.131372722265577,-0.454852434001415,7
-11.0939726139466,-7.7749923594881,-5.073236195668,-2.10632279731527,0.972012133815556,1.70205501082516,0.357496013842823,-1.88114904015418,7
-8.9399046882151,-9.37085751485136,-4.96412341016508,-3.7519320374689,1.8891421733572,2.12393014162909,0.296701159940357,-4.67824736631034,7
-9.68860883905656,-6.32820884564941,-5.8816548765562,-3.92699353202129,2.31421872343187,1.51828153222845,-0.130604648640547,-2.24579286920364,7
-10.8228761740721,-8.88952104110671,-4.0724856281453,-1.62551530398376,3.7218116481402,2.14123731277884,-2.48646455670321,-1.66660915568198,7
