% 1. Title: Test Dataset d3f2s2

% 2. Sources:
%	(a) Creator: R.A. Fisher
%	(b) Donor: Michael Marshall (MARSHALL%PLU@io.arc.nasa.gov)
%	(c) Date: July, 1988
%
@RELATION patternMigration

@ATTRIBUTE a	NUMERIC
@ATTRIBUTE b	NUMERIC
@ATTRIBUTE c	NUMERIC
@ATTRIBUTE class	{1,2,3,4,5,6,7,8}

@DATA
13.8557533741789,0.925721035730705,0.655417027762755,1
15.0338063531614,-1.45195428728622,-1.00766633486581,1
15.4406967778337,0.308246871804147,0.0227203974959761,1
15.7061494973514,-1.25455625981088,-3.22367941967659,1
14.4224079983147,1.65065016961609,-0.261816809005431,1
15.2688839677695,0.242651253538779,-0.122926733030671,1
14.2388912351529,0.776368465281998,0.180841933291471,1
14.4598588956913,0.314298576930558,-0.511524218340372,1
16.1830824195043,2.59035806310314,-1.5711197640484,1
15.0706671165388,0.298280814549052,-2.20590248577269,1
-15.3507920422757,-0.256164874427491,1.47253104185974,2
-14.3213950677436,-0.900288594596535,-1.22256021869377,2
-15.1055110411295,-1.07872836224912,-0.296665383833665,2
-16.0335090072825,-0.143650905235662,-0.192193233147589,2
-13.4958389931142,-0.603625902535365,1.27328955059836,2
-14.8913444172751,0.690253227743131,-0.122175491113847,2
-16.189545030573,1.5096200971749,-0.555829073558183,2
-17.4295259417284,0.47222974294264,0.509410490240818,2
-15.3025505701844,0.578796467982669,0.121086202979235,2
-15.3980030735488,0.489852935974421,0.0710907405972427,2
0.0229878934848919,-5.63256782201562,-15.0794127693011,3
-0.250193892867116,-2.13183985093242,-14.3494283305007,3
1.09602748587936,-3.21278315865188,-14.4759742409101,3
-0.617392051825817,-4.00674767411724,-13.8814000916632,3
0.685185862493083,-3.8884459459561,-16.6452097465835,3
0.602348317335224,-3.7256460070292,-13.4188253328577,3
1.24649424547659,-4.15659224864833,-15.0994540150747,3
0.647076512969855,-2.87164460276443,-16.9643357693335,3
-0.884982669161053,-3.15483298938092,-14.7944881502736,3
-0.426790031828763,-3.12964059326422,-13.8443967258714,3
